path,step,S
48,96,111.747
48,97,112.169
48,98,111.763
48,99,111.262
48,100,114.593
49,0,100
49,1,99.8802
49,2,99.0769
49,3,99.2308
49,4,101.528
49,5,102.191
49,6,102.009
49,7,103.61
49,8,102.208
49,9,103.521
49,10,104.3
49,11,106.472
49,12,106.314
49,13,105.104
49,14,107.552
49,15,108.614
49,16,107.304
49,17,104.42
49,18,103.604
49,19,105.69
49,20,105.73
49,21,105.669
49,22,107.156
49,23,106.996
49,24,106.693
49,25,103.422
49,26,103.893
49,27,102.556
49,28,101.678
49,29,98.4931
49,30,98.99
49,31,102.24
49,32,101.278
49,33,97.807
49,34,96.8695
49,35,96.641
49,36,95.9521
49,37,98.5304
49,38,99.2462
49,39,99.2879
49,40,97.1038
49,41,97.5269
49,42,98.4983
49,43,100.158
49,44,99.4121
49,45,99.9723
49,46,99.8527
49,47,102.308
49,48,103.412
49,49,102.778
49,50,106.492
49,51,110.009
49,52,109.012
49,53,110.832
49,54,111.477
49,55,111.809
49,56,113.011
49,57,110.075
49,58,110.17
49,59,108.889
49,60,109.389
49,61,111.084
49,62,110.462
49,63,110.977
49,64,109.916
49,65,109.414
49,66,109.062
49,67,109.568
49,68,109.08
49,69,109.973
49,70,108.51
49,71,108.619
49,72,105.649
49,73,104.13
49,74,102.939
49,75,103.739
49,76,102.478
49,77,104.178
49,78,101.799
49,79,102.003
49,80,98.8518
49,81,101.481
49,82,99.1558
49,83,99.0545
49,84,99.5314
49,85,100.909
49,86,102.473
49,87,100.571
49,88,98.6576
49,89,97.9474
49,90,98.8029
49,91,99.8239
49,92,97.5844
49,93,97.5341
49,94,98.654
49,95,99.1383
49,96,100.747
49,97,100.612
49,98,100.85
49,99,102.153
49,100,103.428
50,0,100
50,1,99.9281
50,2,97.4447
50,3,98.1746
50,4,93.9582
50,5,95.0044
50,6,94.7285
50,7,95.1076
50,8,99.1929
50,9,97.2344
50,10,97.5506
50,11,98.4103
50,12,98.9226
50,13,101.477
50,14,101.334
50,15,102.436
50,16,104.128
50,17,107.379
50,18,106.424
50,19,108.038
50,20,108.155
50,21,109.033
50,22,109.451
50,23,109.418
50,24,109.451
50,25,108.878
50,26,107.07
50,27,105.794
50,28,106.271
50,29,105.757
50,30,104.596
50,31,103.286
50,32,106.678
50,33,108.772
50,34,107.253
50,35,108.486
50,36,106.848
50,37,107.069
50,38,106.754
50,39,108.438
50,40,108.048
50,41,107.165
50,42,107.319
50,43,108.971
50,44,106.684
50,45,104.524
50,46,103.638
50,47,102.504
50,48,101.462
50,49,98.615
50,50,97.9301
50,51,94.2146
50,52,96.3982
50,53,97.9314
50,54,97.1982
50,55,97.984
50,56,99.7545
50,57,101.159
50,58,101.342
50,59,100.966
50,60,103.958
50,61,105.527
50,62,106.895
50,63,106.035
50,64,106.46
50,65,107.176
50,66,109.635
50,67,109.586
50,68,108.217
50,69,109.061
50,70,109.252
50,71,114.647
50,72,116.414
50,73,115.312
50,74,116.37
50,75,115.592
50,76,116.446
50,77,114.854
50,78,113.993
50,79,115.268
50,80,111.804
50,81,112.998
50,82,112.509
50,83,111.942
50,84,112.771
50,85,111.424
50,86,111.309
50,87,113.255
50,88,113.028
50,89,112.253
50,90,112.888
50,91,110.08
50,92,108.623
50,93,108.11
50,94,108.589
50,95,110.428
50,96,111.125
50,97,111.184
50,98,112.159
50,99,110.028
50,100,105.951
51,0,100
51,1,99.482
51,2,99.0588
51,3,101.048
51,4,102.846
51,5,104.187
51,6,103.552
51,7,100.456
51,8,101.774
51,9,105.225
51,10,104.447
51,11,105.483
51,12,104.445
51,13,103.811
51,14,102.865
51,15,98.3086
51,16,96.9649
51,17,96.5171
51,18,95.4252
51,19,95.7511
51,20,95.5734
51,21,99.1351
51,22,100.779
51,23,101.572
51,24,100.252
51,25,101.864
51,26,103.077
51,27,102.613
51,28,103.728
51,29,106.787
51,30,103.3
51,31,103.996
51,32,103.81
51,33,104.123
51,34,101.679
51,35,103.929
51,36,102.196
51,37,105.217
51,38,107.249
51,39,105.056
51,40,103.619
51,41,104.344
51,42,102.79
51,43,100.71
51,44,101.539
51,45,103.427
51,46,101.138
51,47,100.739
51,48,101.701
51,49,101.708
51,50,102.391
51,51,103.498
51,52,105.394
51,53,103.963
51,54,104.469
51,55,104.597
51,56,102.154
51,57,100.586
51,58,98.9562
51,59,96.1675
51,60,95.4658
51,61,95.1813
51,62,95.684
51,63,95.5036
51,64,97.2497
51,65,100.905
51,66,99.2566
51,67,97.1531
51,68,97.0865
51,69,96.7025
51,70,98.5014
51,71,98.7498
51,72,100.479
51,73,99.8324
51,74,100.715
51,75,100.748
51,76,100.407
51,77,100.88
51,78,102.602
51,79,103.434
51,80,104.392
51,81,102.377
51,82,101.145
51,83,103.367
51,84,102.61
51,85,101.876
51,86,101.072
51,87,99.0103
51,88,103.003
51,89,101.556
51,90,102.138
51,91,103.869
51,92,104.675
51,93,101.303
51,94,98.9887
51,95,100.506
51,96,99.4833
51,97,100.05
51,98,99.8143
51,99,101.394
51,100,102.219
52,0,100
52,1,99.2258
52,2,100.027
52,3,98.6403
52,4,98.3649
52,5,99.164
52,6,98.3073
52,7,97.7111
52,8,96.763
52,9,97.129
52,10,96.7608
52,11,96.5921
52,12,97.0883
52,13,98.1134
52,14,98.6117
52,15,98.5148
52,16,98.3804
52,17,97.6082
52,18,99.4294
52,19,99.5562
52,20,98.0858
52,21,98.709
52,22,97.8701
52,23,97.4766
52,24,99.2019
52,25,101.216
52,26,99.8326
52,27,98.7331
52,28,97.302
52,29,96.102
52,30,95.424
52,31,94.188
52,32,94.1079
52,33,95.3312
52,34,96.1562
52,35,97.0154
52,36,96.9219
52,37,95.5446
52,38,93.9455
52,39,91.3334
52,40,92.0162
52,41,90.8095
52,42,89.9078
52,43,88.9867
52,44,89.0265
52,45,87.5092
52,46,85.3561
52,47,86.5542
52,48,86.5167
52,49,86.5917
52,50,86.1795
52,51,85.7123
52,52,85.0218
52,53,86.1519
52,54,85.8327
52,55,84.8134
52,56,84.5316
52,57,85.6735
52,58,83.6718
52,59,83.1911
52,60,84.3071
52,61,84.4059
52,62,84.2083
52,63,85.2604
52,64,85.2136
52,65,83.6588
52,66,83.0874
52,67,83.7604
52,68,81.9875
52,69,81.2358
52,70,82.6867
52,71,82.022
52,72,81.2366
52,73,79.5924
52,74,80.2094
52,75,79.851
52,76,82.6931
52,77,82.41
52,78,83.0156
52,79,80.8987
52,80,80.4411
52,81,79.2324
52,82,77.2074
52,83,77.6362
52,84,78.1652
52,85,77.6652
52,86,77.4256
52,87,78.1031
52,88,79.6099
52,89,78.4229
52,90,78.5525
52,91,77.4253
52,92,75.8478
52,93,75.1074
52,94,73.8613
52,95,74.6774
52,96,75.1511
52,97,73.8469
52,98,73.7057
52,99,73.5931
52,100,74.7714
53,0,100
53,1,100.96
53,2,101.826
53,3,102.507
53,4,105.556
53,5,105.396
53,6,107.595
53,7,105.928
53,8,105.87
53,9,106.554
53,10,105.22
53,11,103.826
53,12,104.884
53,13,106.376
53,14,107.125
53,15,107.596
53,16,108.284
53,17,109.527
53,18,109.299
53,19,111.719
53,20,111.498
53,21,112.997
53,22,114.623
53,23,112.089
53,24,111.347
53,25,111.207
53,26,110.798
53,27,109.561
53,28,106.793
53,29,105.874
53,30,107.963
53,31,107.57
53,32,107.185
53,33,105.679
53,34,107.43
53,35,111.946
53,36,113.506
53,37,112.322
53,38,109.622
53,39,108.477
53,40,111.232
53,41,110.621
53,42,113.378
53,43,115.755
53,44,114.041
53,45,115.029
53,46,112.944
53,47,113.073
53,48,109.021
53,49,108.655
53,50,105.502
53,51,103.349
53,52,105.138
53,53,105.424
53,54,106.069
53,55,105.858
53,56,107.205
53,57,107.541
53,58,108.683
53,59,107.471
53,60,107.116
53,61,107.781
53,62,109.694
53,63,110.378
53,64,111.531
53,65,110.811
53,66,110
53,67,111.374
53,68,109.404
53,69,108.451
53,70,111.181
53,71,110.034
53,72,110.428
53,73,108.497
53,74,107.46
53,75,104.125
53,76,104.7
53,77,103.199
53,78,102.34
53,79,102.155
53,80,101.505
53,81,103.726
53,82,102.985
53,83,104.481
53,84,105.62
53,85,103.425
53,86,106.152
53,87,108.381
53,88,106.814
53,89,106.664
53,90,105.107
53,91,105.463
53,92,103.357
53,93,104.074
53,94,102.791
53,95,103.98
53,96,101.146
53,97,100.742
53,98,102.578
53,99,100.846
53,100,99.1075
54,0,100
54,1,99.9471
54,2,101.278
54,3,102.649
54,4,102.851
54,5,105.287
54,6,101.984
54,7,103.007
54,8,105.832
54,9,102.243
54,10,105.148
54,11,105.974
54,12,108.182
54,13,109.525
54,14,106.685
54,15,105.271
54,16,108.638
54,17,110.509
54,18,112.357
54,19,108.77
54,20,111.774
54,21,111.279
54,22,112.817
54,23,114.615
54,24,115.006
54,25,115.28
54,26,113.975
54,27,110.691
54,28,108.964
54,29,108.219
54,30,107.531
54,31,107.488
54,32,105.578
54,33,107.688
54,34,108.672
54,35,110.607
54,36,111.445
54,37,113.287
54,38,110.728
54,39,112.329
54,40,111.582
54,41,113.883
54,42,114.596
54,43,115.67
54,44,117.662
54,45,114.358
54,46,112.923
54,47,113.958
54,48,112.565
54,49,113.789
54,50,113.286
54,51,108.361
54,52,107.303
54,53,105.806
54,54,105.518
54,55,106.473
54,56,106.702
54,57,109.454
54,58,111.411
54,59,111.526
54,60,114.44
54,61,114.204
54,62,116.469
54,63,113.769
54,64,111.878
54,65,111.434
54,66,111.549
54,67,109.176
54,68,108.13
54,69,108.567
54,70,107.3
54,71,107.327
54,72,110.453
54,73,110.108
54,74,110.867
54,75,110.514
54,76,114.639
54,77,113.854
54,78,110.109
54,79,111.612
54,80,112.208
54,81,111.564
54,82,111.594
54,83,111.417
54,84,112.65
54,85,115.114
54,86,115.252
54,87,114.476
54,88,115.708
54,89,116.265
54,90,115.021
54,91,114.785
54,92,116.568
54,93,116.889
54,94,114.773
54,95,113.146
54,96,114.452
54,97,114.885
54,98,112.084
54,99,112.654
54,100,112.428
55,0,100
55,1,100.353
55,2,101.368
55,3,101.995
55,4,100.254
55,5,102.428
55,6,101.401
55,7,101.11
55,8,102.005
55,9,102.37
55,10,101.2
55,11,99.5343
55,12,99.1414
55,13,96.3997
55,14,97.6115
55,15,99.425
55,16,98.8638
55,17,97.2753
55,18,95.5101
55,19,97.3647
55,20,97.5957
55,21,100.521
55,22,103.162
55,23,103.872
55,24,104.7
55,25,106.465
55,26,107.496
55,27,108.127
55,28,105.313
55,29,106.782
55,30,106.772
55,31,106.401
55,32,107.129
55,33,108.375
55,34,109.57
55,35,110.553
55,36,108.994
55,37,110.165
55,38,109.769
55,39,109.727
55,40,106.787
55,41,108.16
55,42,106.089
55,43,102.963
55,44,102.496
55,45,100.917
55,46,98.8932
55,47,100.828
55,48,98.1666
55,49,98.0396
55,50,99.2185
55,51,95.298
55,52,97.0282
55,53,98.1495
55,54,100.483
55,55,101.36
55,56,103.286
55,57,103.435
55,58,103.63
55,59,102.907
55,60,103.256
55,61,102.497
55,62,104.317
55,63,106.397
55,64,107.29
55,65,107.588
55,66,106.66
55,67,105.88
55,68,106.313
55,69,105.145
55,70,104.956
55,71,103.193
55,72,101.802
55,73,105.857
55,74,107.174
55,75,107.945
55,76,108.863
55,77,105.663
55,78,107.27
55,79,108.044
55,80,109.939
55,81,107.875
55,82,106.5
55,83,106.67
55,84,108.611
55,85,106.311
55,86,107.07
55,87,108.766
55,88,109.64
55,89,107.16
55,90,110.161
55,91,109.321
55,92,109.662
55,93,109.638
55,94,112.646
55,95,115.399
55,96,115.643
55,97,117.939
55,98,117.151
55,99,116.604
55,100,116.875
56,0,100
56,1,99.1002
56,2,97.5003
56,3,97.329
56,4,97.4532
56,5,98.2708
56,6,98.8102
56,7,97.194
56,8,97.1297
56,9,95.5093
56,10,98.4236
56,11,98.6041
56,12,99.5001
56,13,99.622
56,14,99.5114
56,15,99.3774
56,16,99.7771
56,17,103.083
56,18,104.053
56,19,104.01
56,20,104.373
56,21,102.818
56,22,106.978
56,23,106.446
56,24,107.768
56,25,105.241
56,26,107.91
56,27,105.099
56,28,105.281
56,29,104.386
56,30,104.584
56,31,103.127
56,32,101.834
56,33,103.288
56,34,103.324
56,35,102.639
56,36,101.763
56,37,101.888
56,38,100.92
56,39,98.1754
56,40,100.192
56,41,97.5559
56,42,95.8498
56,43,95.1925
56,44,94.2977
56,45,95.6885
56,46,95.4968
56,47,94.3097
56,48,92.9858
56,49,93.8291
56,50,94.7378
56,51,95.3908
56,52,94.1678
56,53,94.3781
56,54,92.5683
56,55,93.3521
56,56,90.1855
56,57,90.8569
56,58,89.8022
56,59,89.2406
56,60,89.0561
56,61,89.3716
56,62,89.7305
56,63,87.9739
56,64,86.4688
56,65,87.0213
56,66,87.6981
56,67,85.3488
56,68,85.8644
56,69,87.0116
56,70,88.8246
56,71,87.9215
56,72,87.9378
56,73,87.9447
56,74,88.1667
56,75,89.4957
56,76,89.8654
56,77,91.76
56,78,91.7926
56,79,89.7863
56,80,89.7772
56,81,88.6782
56,82,90.0842
56,83,92.4763
56,84,89.9621
56,85,92.6327
56,86,93.574
56,87,95.9335
56,88,97.9904
56,89,98.3222
56,90,99.8163
56,91,100.149
56,92,102.342
56,93,103.901
56,94,106.384
56,95,107.806
56,96,109.661
56,97,109.269
56,98,107.007
56,99,108.877
56,100,108.969
57,0,100
57,1,98.5729
57,2,99.1909
57,3,100.642
57,4,102.555
57,5,100.315
57,6,97.7705
57,7,96.9616
57,8,96.9439
57,9,96.1731
57,10,96.5252
57,11,97.6531
57,12,95.9425
57,13,96.4129
57,14,96.5932
57,15,95.6606
57,16,96.9181
57,17,99.8777
57,18,100.354
57,19,101.407
57,20,101.567
57,21,102.69
57,22,101.167
57,23,102.962
57,24,104.793
57,25,107.732
57,26,107.58
57,27,107.998
57,28,108.06
57,29,107.2
57,30,108.012
57,31,108.707
57,32,107.067
57,33,108.288
57,34,106.5
57,35,106.65
57,36,106.035
57,37,106.999
57,38,108.738
57,39,105.793
57,40,106.786
57,41,108.587
57,42,108.864
57,43,110.143
57,44,108.993
57,45,110.048
57,46,111.251
57,47,112.792
57,48,111.794
57,49,112.616
57,50,112.036
57,51,113.367
57,52,112.513
57,53,111.022
57,54,109.617
57,55,107.867
57,56,105.09
57,57,104.771
57,58,105.243
57,59,104.908
57,60,103.609
57,61,105.306
57,62,104.7
57,63,104.478
57,64,102.377
57,65,102.579
57,66,102.919
57,67,101.283
57,68,99.9016
57,69,98.9137
57,70,96.98
57,71,97.055
57,72,97.2174
57,73,97.394
57,74,99.0843
57,75,97.6649
57,76,98.182
57,77,96.6887
57,78,97.5598
57,79,95.8859
57,80,95.9091
57,81,94.9963
57,82,96.9868
57,83,97.174
57,84,97.1304
57,85,95.6512
57,86,96.1171
57,87,97.9436
57,88,99.3169
57,89,99.7962
57,90,98.6238
57,91,98.8294
57,92,97.7043
57,93,98.822
57,94,99.8021
57,95,103.559
57,96,104.751
57,97,104.268
57,98,101.741
57,99,99.8873
57,100,102.49
58,0,100
58,1,99.0036
58,2,99.9674
58,3,99.6432
58,4,99.6305
58,5,99.4075
58,6,98.6819
58,7,98.7544
58,8,98.2943
58,9,98.3083
58,10,97.7657
58,11,97.2213
58,12,95.4027
58,13,96.9512
58,14,97.2089
58,15,97.6704
58,16,97.2195
58,17,97.3074
58,18,95.4744
58,19,95.4099
58,20,94.5676
58,21,94.8846
58,22,91.2852
58,23,90.7462
58,24,89.7359
58,25,90.7009
58,26,90.5534
58,27,91.8413
58,28,91.3743
58,29,90.8029
58,30,91.077
58,31,92.2851
58,32,91.2898
58,33,90.1728
58,34,89.4538
58,35,90.4813
58,36,90.3917
58,37,90.3028
58,38,86.1927
58,39,86.1684
58,40,85.9033
58,41,84.3834
58,42,85.5445
58,43,83.6432
58,44,86.8748
58,45,87.5824
58,46,87.1567
58,47,85.0119
58,48,85.5317
58,49,86.2491
58,50,87.2097
58,51,87.9978
58,52,88.8822
58,53,87.8562
58,54,87.4364
58,55,88.0736
58,56,87.7599
58,57,86.6108
58,58,84.035
58,59,85.3159
58,60,86.4765
58,61,83.963
58,62,82.8631
58,63,85.9698
58,64,84.473
58,65,83.7094
58,66,82.3748
58,67,82.2116
58,68,82.9076
58,69,84.8104
58,70,84.6252
58,71,85.4785
58,72,85.0702
58,73,85.8354
58,74,84.7615
58,75,83.799
58,76,84.1913
58,77,85.1321
58,78,86.2191
58,79,85.5149
58,80,85.7346
58,81,84.5088
58,82,84.2583
58,83,84.5218
58,84,83.4434
58,85,82.5504
58,86,83.082
58,87,82.4594
58,88,83.4946
58,89,83.332
58,90,80.9521
58,91,80.68
58,92,82.1021
58,93,81.0369
58,94,82.3267
58,95,81.5192
58,96,80.8367
58,97,79.5072
58,98,80.5386
58,99,79.6539
58,100,79.8261
59,0,100
59,1,99.9159
59,2,96.6321
59,3,93.395
59,4,91.62
59,5,92.8434
59,6,91.5564
59,7,91.5026
59,8,92.5329
59,9,94.0089
59,10,93.1643
59,11,93.2984
59,12,93.283
59,13,93.1294
59,14,94.1184
59,15,93.8436
59,16,95.419
59,17,96.0687
59,18,95.7193
59,19,94.1454
59,20,92.2496
59,21,92.5679
59,22,92.9689
59,23,93.9928
59,24,95.4036
59,25,93.8337
59,26,93.4137
59,27,93.0796
59,28,94.9674
59,29,93.2584
59,30,96.129
59,31,92.5639
59,32,94.0443
59,33,95.2432
59,34,95.9375
59,35,98.6765
59,36,98.8881
59,37,98.0343
59,38,98.7273
59,39,100.172
59,40,100.099
59,41,97.4231
59,42,97.0614
59,43,97.2212
59,44,98.1813
59,45,99.1367
59,46,100.305
59,47,101.458
59,48,103.187
59,49,105.916
59,50,104.9
59,51,104.767
59,52,103.384
59,53,102.949
59,54,100.809
59,55,103.681
59,56,104.373
59,57,103.833
59,58,102.903
59,59,103.755
59,60,102.965
59,61,102.209
59,62,103.071
59,63,102.418
59,64,103.003
59,65,104.806
59,66,102.711
59,67,101.439
59,68,97.209
59,69,96.2161
59,70,96.976
59,71,95.6806
59,72,96.2642
59,73,98.1487
59,74,97.0004
59,75,97.7282
59,76,94.2346
59,77,92.5185
59,78,93.2504
59,79,92.6578
59,80,95.1923
59,81,95.2998
59,82,96.2645
59,83,96.1263
59,84,96.6787
59,85,96.9178
59,86,96.1474
59,87,96.1851
59,88,94.5589
59,89,94.772
59,90,93.7104
59,91,92.634
59,92,93.1041
59,93,93.056
59,94,91.8897
59,95,94.0081
59,96,93.3429
59,97,92.9941
59,98,92.4871
59,99,95.5987
59,100,96.3133
60,0,100
60,1,97.8177
60,2,97.2498
60,3,99.4316
60,4,101.102
60,5,99.4125
60,6,99.1261
60,7,98.0788
60,8,95.4196
60,9,94.5004
60,10,92.7097
60,11,94.8333
60,12,96.1053
60,13,98.3011
60,14,98.7016
60,15,101.991
60,16,102.292
60,17,102.373
60,18,102.588
60,19,101.733
60,20,100.224
60,21,102.776
60,22,102.694
60,23,106.514
60,24,107.944
60,25,107.763
60,26,106.092
60,27,106.1
60,28,105.83
60,29,106.185
60,30,105.397
60,31,103.818
60,32,102.44
60,33,103.601
60,34,102.182
60,35,102.506
60,36,104.198
60,37,106.203
60,38,106.286
60,39,106.776
60,40,107.142
60,41,107.561
60,42,108.717
60,43,108.835
60,44,111.53
60,45,109.647
60,46,110.272
60,47,111.402
60,48,110.785
60,49,111.924
60,50,111.194
60,51,111.775
60,52,113.245
60,53,114.515
60,54,115.993
60,55,114.313
60,56,115.675
60,57,118.616
60,58,119.551
60,59,121.849
60,60,126.911
60,61,124.724
60,62,127.24
60,63,124.201
60,64,124.585
60,65,122.771
60,66,121.786
60,67,121.184
60,68,121.21
60,69,120.697
60,70,123.51
60,71,125.59
60,72,126.508
60,73,125.144
60,74,124.644
60,75,121.315
60,76,125.584
60,77,126.913
60,78,127.016
60,79,126.828
60,80,127.057
60,81,130.198
60,82,131.968
60,83,134.47
60,84,135.415
60,85,136.038
60,86,135.156
60,87,135.019
60,88,131.449
60,89,130.296
60,90,128.383
60,91,129.574
60,92,127.319
60,93,131.032
60,94,132.409
60,95,136.258
60,96,135.296
60,97,135.923
60,98,135.527
60,99,137.442
60,100,134.663
61,0,100
61,1,97.8919
61,2,100.208
61,3,98.8103
61,4,99.3675
61,5,102.802
61,6,101.936
61,7,102.005
61,8,103.493
61,9,105.147
61,10,103.767
61,11,105.114
61,12,108.295
61,13,107.71
61,14,106.427
61,15,106.877
61,16,106.234
61,17,108.259
61,18,110.477
61,19,110.086
61,20,111.285
61,21,111.816
61,22,110.442
61,23,109.168
61,24,111.18
61,25,110.559
61,26,111.352
61,27,112.113
61,28,112.409
61,29,109.55
61,30,110.308
61,31,110.062
61,32,108.942
61,33,107.396
61,34,104.409
61,35,104.29
61,36,105.246
61,37,106.651
61,38,106.642
61,39,108.2
61,40,105.277
61,41,105.874
61,42,102.611
61,43,102.674
61,44,102.646
61,45,100.19
61,46,97.1272
61,47,96.3427
61,48,95.6684
61,49,96.1452
61,50,94.2953
61,51,93.5486
61,52,93.5281
61,53,93.5234
61,54,92.7335
61,55,90.9555
61,56,89.1555
61,57,87.946
61,58,86.1105
61,59,86.3829
61,60,84.7246
61,61,83.0076
61,62,82.3317
61,63,82.2406
61,64,83.0299
61,65,83.1082
61,66,84.3988
61,67,84.2095
61,68,82.6596
61,69,82.6208
61,70,82.7677
61,71,83.8029
61,72,84.6944
61,73,87.5642
61,74,86.531
61,75,89.45
61,76,87.6928
61,77,88.9678
61,78,88.9116
61,79,87.6376
61,80,88.33
61,81,84.4785
61,82,83.6445
61,83,85.2555
61,84,83.3676
61,85,82.5239
61,86,84.4849
61,87,85.0466
61,88,84.7283
61,89,82.1008
61,90,81.7296
61,91,81.3154
61,92,81.4304
61,93,81.6239
61,94,81.6427
61,95,80.6474
61,96,81.3812
61,97,79.2229
61,98,78.438
61,99,78.2261
61,100,77.7397
62,0,100
62,1,98.6294
62,2,98.4774
62,3,99.0705
62,4,100.507
62,5,99.9365
62,6,102.866
62,7,104.807
62,8,105.035
62,9,103.154
62,10,101.973
62,11,101.595
62,12,99.6224
62,13,101.012
62,14,102.455
62,15,102.199
62,16,104.283
62,17,105.013
62,18,104.88
62,19,104.276
62,20,102.656
62,21,102.943
62,22,105.087
62,23,108.809
62,24,109.136
62,25,109.971
62,26,110.406
62,27,112.868
62,28,115.122
62,29,112.375
62,30,114.499
62,31,115.438
62,32,116.932
62,33,114.05
62,34,112.652
62,35,112.114
62,36,114.481
62,37,113.792
62,38,113.114
62,39,113.897
62,40,117.906
62,41,117.105
62,42,115.982
62,43,114.472
62,44,114.094
62,45,117.213
62,46,119.769
62,47,116.386
62,48,117.309
62,49,116.953
62,50,117.436
62,51,118.211
62,52,116.809
62,53,115.986
62,54,117.255
62,55,114.616
62,56,114.948
62,57,114.327
62,58,113.612
62,59,115.976
62,60,116.081
62,61,117.916
62,62,116.926
62,63,116.665
62,64,116.399
62,65,118.196
62,66,114.128
62,67,113.754
62,68,116.048
62,69,118.028
62,70,116.588
62,71,116.726
62,72,117.307
62,73,115.713
62,74,116.079
62,75,114.46
62,76,112.503
62,77,113.061
62,78,113.266
62,79,115.318
62,80,115.369
62,81,117.663
62,82,121.075
62,83,121.008
62,84,122.521
62,85,122.327
62,86,124.523
62,87,123.317
62,88,122.522
62,89,122.571
62,90,122.143
62,91,120.128
62,92,122.946
62,93,123.528
62,94,124.166
62,95,123.603
62,96,123.916
62,97,125.54
62,98,122.614
62,99,122.21
62,100,121.338
63,0,100
63,1,100.707
63,2,103.365
63,3,104.038
63,4,106.491
63,5,108.023
63,6,109.18
63,7,107.779
63,8,104.058
63,9,102.907
63,10,102.033
63,11,102.768
63,12,103.448
63,13,103.104
63,14,101.355
63,15,100.818
63,16,103.631
63,17,102.422
63,18,101.794
63,19,102.479
63,20,102.816
63,21,100.908
63,22,99.8274
63,23,98.896
63,24,99.6503
63,25,99.9785
63,26,101.086
63,27,103.778
63,28,105.97
63,29,104.302
63,30,103.6
63,31,104.606
63,32,103.702
63,33,100.578
63,34,101.543
63,35,102.608
63,36,101.467
63,37,102.254
63,38,102.075
63,39,103.244
63,40,103.71
63,41,103.675
63,42,105.657
63,43,105.374
63,44,106.18
63,45,102.235
63,46,106.208
63,47,105.312
63,48,107.475
63,49,107.178
63,50,107.074
63,51,106.763
63,52,106.255
63,53,107.776
63,54,106.335
63,55,105.676
63,56,106.986
63,57,109.067
63,58,107.413
63,59,105.076
63,60,104.653
63,61,103.138
63,62,103.467
63,63,100.938
63,64,100.758
63,65,99.5412
63,66,99.6886
63,67,99.5283
63,68,99.9773
63,69,99.6608
63,70,99.494
63,71,98.5722
63,72,99.8428
63,73,100.138
63,74,101.481
63,75,102.061
63,76,103.235
63,77,103.858
63,78,104.977
63,79,103.291
63,80,103.126
63,81,103.612
63,82,105.343
63,83,103.482
63,84,101.352
63,85,101.594
63,86,98.9845
63,87,100.665
63,88,101.767
63,89,102.357
63,90,101.269
63,91,103.251
63,92,103.006
63,93,101.53
63,94,103.435
63,95,104.701
63,96,107.202
63,97,106.766
63,98,105.102
63,99,103.787
63,100,104.409
64,0,100
64,1,99.5216
64,2,98.6568
64,3,100.623
64,4,98.6988
64,5,98.9776
64,6,99.0735
64,7,99.7989
64,8,100.707
64,9,101.26
64,10,99.9058
64,11,97.599
64,12,97.8663
64,13,97.3606
64,14,95.6117
64,15,94.7678
64,16,96.8057
64,17,96.4775
64,18,97.5499
64,19,97.242
64,20,98.5628
64,21,98.7922
64,22,100.025
64,23,98.6263
64,24,98.6477
64,25,96.0711
64,26,94.781
64,27,94.7193
64,28,93.2719
64,29,96.0902
64,30,96.434
64,31,97.254
64,32,97.7316
64,33,98.9839
64,34,100.346
64,35,98.876
64,36,97.0123
64,37,99.4582
64,38,98.3929
64,39,98.097
64,40,98.9141
64,41,99.2758
64,42,99.7985
64,43,97.9683
64,44,100.604
64,45,100.244
64,46,101.463
64,47,101.585
64,48,100.885
64,49,101.292
64,50,100.463
64,51,98.6195
64,52,96.9452
64,53,96.3587
64,54,97.4896
64,55,97.8244
64,56,99.0907
64,57,97.4106
64,58,94.3758
64,59,94.0303
64,60,95.9991
64,61,95.5382
64,62,95.6238
64,63,95.4399
64,64,94.6716
64,65,92.9194
64,66,92.3588
64,67,93.1509
64,68,91.0218
64,69,91.8146
64,70,91.4865
64,71,91.3446
64,72,90.8212
64,73,90.8949
64,74,88.5421
64,75,88.2688
64,76,89.9512
64,77,87.3738
64,78,87.4381
64,79,86.0346
64,80,83.3988
64,81,82.08
64,82,85.7023
64,83,85.0789
64,84,84.242
64,85,82.8918
64,86,81.7744
64,87,82.5098
64,88,81.183
64,89,82.2164
64,90,83.3565
64,91,84.9694
64,92,85.0057
64,93,86.6038
64,94,87.9341
64,95,89.8045
64,96,88.1563
64,97,88.5426
64,98,86.9532
64,99,87.1105
64,100,86.6405
65,0,100
65,1,101.855
65,2,100.775
65,3,100.609
65,4,99.9644
65,5,101.162
65,6,101.352
65,7,97.9783
65,8,97.676
65,9,99.0244
65,10,101.003
65,11,99.4084
65,12,100.08
65,13,98.5939
65,14,99.5671
65,15,98.3685
65,16,98.9073
65,17,96.8047
65,18,97.0626
65,19,97.9107
65,20,99.1381
65,21,98.129
65,22,97.3078
65,23,97.6586
65,24,95.1713
65,25,96.4218
65,26,96.2292
65,27,97.8691
65,28,98.529
65,29,97.6897
65,30,98.4254
65,31,97.8303
65,32,97.0557
65,33,96.534
65,34,95.853
65,35,98.0304
65,36,94.9107
65,37,95.7675
65,38,96.662
65,39,97.9872
65,40,95.1339
65,41,94.1193
65,42,96.9797
65,43,98.3362
65,44,98.2353
65,45,97.1983
65,46,95.004
65,47,94.37
65,48,94.3554
65,49,93.5044
65,50,95.7794
65,51,96.849
65,52,97.5983
65,53,99.4495
